"var1","SR04method1:0","SR04method1:1","SR04method1:2","var2","ur","uz","Points:0","Points:1","Points:2"
1.25597159e+06,9.27855488e+01,-1.44106100e+02,9.59240509e+03,5.12116803e+04,2.68520251e+03,9.59240509e+03,1.27934635e+00,1.27278614e+00,0.00000000e+00
