"var1","SR04method1:0","SR04method1:1","SR04method1:2","var2","ur","uz","Points:0","Points:1","Points:2"
1.54238206e+02,-2.08087496e+01,4.54917387e+01,2.31010869e+01,-2.87306157e+01,3.38674890e+01,2.31010869e+01,1.82716870e+00,2.08953023e+00,0.00000000e+00
