"var1","SR05method2:0","SR05method2:1","SR05method2:2","var2","ur","uz","Points:0","Points:1","Points:2"
4.05269477e+03,-4.08362739e+01,3.53311650e+02,-1.14792016e+02,-8.56027934e+02,1.85003801e+02,-1.14792016e+02,4.09133387e+00,1.37929952e+00,0.00000000e+00
