"var1","SR05method2:0","SR05method2:1","SR05method2:2","var2","ur","uz","Points:0","Points:1","Points:2"
1.78893457e+06,3.31720870e+02,-5.16554135e+02,1.02870895e+04,4.82914718e+04,2.60802504e+03,1.02870895e+04,3.96235299e+00,5.79190142e-02,0.00000000e+00
