"var1","SR04method2:0","SR04method2:1","SR04method2:2","var2","ur","uz","Points:0","Points:1","Points:2"
1.16179223e+06,2.37117719e+02,-5.65299885e+02,8.60385235e+03,4.57177476e+04,2.46549987e+03,8.60385235e+03,-8.27781787e-06,-5.32056656e-05,0.00000000e+00
