"var1","SR04method2:0","SR04method2:1","SR04method2:2","var2","ur","uz","Points:0","Points:1","Points:2"
1.25512774e+06,1.41557574e+02,-8.76378904e+01,9.65740996e+03,5.09599114e+04,2.60121483e+03,9.65740996e+03,1.87922251e-05,1.71604785e-04,0.00000000e+00
