"var1","SR05method2:0","SR05method2:1","SR05method2:2","var2","ur","uz","Points:0","Points:1","Points:2"
1.70745442e+06,4.66411374e+02,-7.52463782e+02,9.10982157e+03,4.13440634e+04,2.62237972e+03,9.10982157e+03,-2.33450322e-04,2.27427532e-04,0.00000000e+00
