"var1","SR05method2:0","SR05method2:1","SR05method2:2","var2","ur","uz","Points:0","Points:1","Points:2"
1.42989838e+06,2.51247480e+02,-1.55645010e+03,7.64872982e+03,3.20781791e+04,2.39288167e+03,7.64872982e+03,-3.21542233e-04,3.78953322e-04,0.00000000e+00
