"var1","SR05method2:0","SR05method2:1","SR05method2:2","var2","ur","uz","Points:0","Points:1","Points:2"
1.78041820e+06,6.54921939e+02,-4.38834715e+02,9.96070899e+03,4.70484081e+04,2.49867130e+03,9.96070899e+03,-2.44000781e-04,3.09497234e-04,0.00000000e+00
