"var1","SR05method2:0","SR05method2:1","SR05method2:2","var2","ur","uz","Points:0","Points:1","Points:2"
1.11687097e+06,1.63509635e+02,-2.12419237e+03,6.17018653e+03,2.50510566e+04,1.97606215e+03,6.17018653e+03,2.13380670e-04,-4.38286457e-04,0.00000000e+00
