"var1","SR05method2:0","SR05method2:1","SR05method2:2","var2","ur","uz","Points:0","Points:1","Points:2"
1.38816308e+06,2.34876004e+02,-1.65563615e+03,7.45721102e+03,3.11200166e+04,2.34152872e+03,7.45721102e+03,-4.45801088e-05,1.24602928e-04,0.00000000e+00
