"var1","SR05method2:0","SR05method2:1","SR05method2:2","var2","ur","uz","Points:0","Points:1","Points:2"
1.72440971e+06,4.94095615e+02,-6.91438235e+02,9.24413144e+03,4.23787315e+04,2.62318458e+03,9.24413144e+03,4.39969772e-05,-2.50269048e-04,0.00000000e+00
