"var1","SR03method2:0","SR03method2:1","SR03method2:2","var2","ur","uz","Points:0","Points:1","Points:2"
9.48388663e+05,-8.79185190e+01,-1.35214396e+02,9.47861161e+03,5.09535524e+04,1.61841974e+03,9.47861161e+03,9.07309877e-05,1.22897211e-04,0.00000000e+00
