"var1","SR03method2:0","SR03method2:1","SR03method2:2","var2","ur","uz","Points:0","Points:1","Points:2"
9.05373350e+05,4.26249754e+01,-7.33948709e+00,8.65390053e+03,4.91024840e+04,2.02799727e+03,8.65390053e+03,-1.42726567e-04,-3.00131825e-04,0.00000000e+00
