"var1","SR03method2:0","SR03method2:1","SR03method2:2","var2","ur","uz","Points:0","Points:1","Points:2"
9.44900773e+05,-5.35247535e+01,-1.22011962e+02,9.20666305e+03,5.08336477e+04,2.03778169e+03,9.20666305e+03,2.40328678e-04,3.80966347e-04,0.00000000e+00
