"var1","SR03method2:0","SR03method2:1","SR03method2:2","var2","ur","uz","Points:0","Points:1","Points:2"
1.55687606e+02,-1.61281251e+00,1.30191248e+01,6.46326122e+01,1.03692305e+02,1.98568486e+01,6.46326122e+01,1.08744574e+00,1.47155607e+00,0.00000000e+00
