"var1","SR04method1:0","SR04method1:1","SR04method1:2","var2","ur","uz","Points:0","Points:1","Points:2"
1.25981885e+06,1.30807924e+02,-3.08306658e+01,9.91282071e+03,5.12903595e+04,2.28739900e+03,9.91282071e+03,-2.02361538e-04,-1.46707316e-04,0.00000000e+00
