"var1","SR04method1:0","SR04method1:1","SR04method1:2","var2","ur","uz","Points:0","Points:1","Points:2"
9.64563108e+05,4.81026723e+02,-7.43360587e+02,7.29698204e+03,3.80148123e+04,2.16012628e+03,7.29698204e+03,2.43489107e-04,4.03184851e-04,0.00000000e+00
