-30.8764144604338 -30.4960984526271 0 0 0
-30.8764144604338 -29.455707340167 0 0 0
-30.8764144604338 -28.4153162277069 0 0 0
-30.8764144604338 -27.3749251152468 0 0 0
-30.8764144604338 -26.3345340027867 0 0 0
-30.8764144604338 -25.2941428903266 0 0 0
-30.8764144604338 -24.2537517778665 0 0 0
-30.8764144604338 -23.2133606654064 0 0 0
-30.8764144604338 -22.1729695529463 0 0 0
-30.8764144604338 -21.1325784404862 0 0 0
-30.8764144604338 -20.0921873280261 0 0 0
-30.8764144604338 -19.051796215566 0 0 0
-30.8764144604338 -18.0114051031059 0 0 0
-30.8764144604338 -16.9710139906458 0 0 0
-30.8764144604338 -15.9306228781857 0 0 0
-30.8764144604338 -14.8902317657256 0 0 0
-30.8764144604338 -13.8498406532655 0 0 0
-30.8764144604338 -12.8094495408054 0 0 0
-30.8764144604338 -11.7690584283453 0 0 0
-30.8764144604338 -10.7286673158852 0 0 0
-30.8764144604338 -9.68827620342512 0 0 0
-30.8764144604338 -8.64788509096502 0 0 0
-30.8764144604338 -7.60749397850492 0 0 0
-30.8764144604338 -6.56710286604482 0 0 0
-30.8764144604338 -5.52671175358472 0 0 0
-30.8764144604338 -4.48632064112462 0 0 0
-30.8764144604338 -3.44592952866452 0 0 0
-30.8764144604338 -2.40553841620441 0 0 0
-30.8764144604338 -1.36514730374431 0 0 0
-30.8764144604338 -0.32475619128421 0 0 0
-30.8764144604338 0.715634921175889 0 0 0
-30.8764144604338 1.75602603363599 0 0 0
-30.8764144604338 2.79641714609609 0 0 0
-30.8764144604338 3.83680825855619 0 0 0
-30.8764144604338 4.8771993710163 0 0 0
-30.8764144604338 5.91759048347639 0 0 0
-30.8764144604338 6.9579815959365 0 0 0
-30.8764144604338 7.9983727083966 0 0 0
-30.8764144604338 9.0387638208567 0 0 0
-30.8764144604338 10.0791549333168 0 0 0
-30.8764144604338 11.1195460457769 0 0 0
-30.8764144604338 12.159937158237 0 0 0
-30.8764144604338 13.2003282706971 0 0 0
-30.8764144604338 14.2407193831572 0 0 0
-30.8764144604338 15.2811104956173 0 0 0
-30.8764144604338 16.3215016080774 0 0 0
-30.8764144604338 17.3618927205375 0 0 0
-30.8764144604338 18.4022838329976 0 0 0
-30.8764144604338 19.4426749454577 0 0 0
-30.8764144604338 20.4830660579178 0 0 0
-30.8764144604338 21.5234571703779 0 0 0
-30.8764144604338 22.563848282838 0 0 0
-30.8764144604338 23.6042393952981 0 0 0
-30.8764144604338 24.6446305077582 0 0 0
-30.8764144604338 25.6850216202183 0 0 0
-30.8764144604338 26.7254127326784 0 0 0
-30.8764144604338 27.7658038451385 0 0 0
-30.8764144604338 28.8061949575986 0 0 0
-29.8329418653494 -30.4960984526271 0 0 0
-29.8329418653494 -29.455707340167 0 0 0
-29.8329418653494 -28.4153162277069 0 0 0
-29.8329418653494 -27.3749251152468 0 0 0
-29.8329418653494 -26.3345340027867 0 0 0
-29.8329418653494 -25.2941428903266 0 0 0
-29.8329418653494 -24.2537517778665 0 0 0
-29.8329418653494 -23.2133606654064 0 0 0
-29.8329418653494 -22.1729695529463 0 0 0
-29.8329418653494 -21.1325784404862 0 0 0
-29.8329418653494 -20.0921873280261 0 0 0
-29.8329418653494 -19.051796215566 0 0 0
-29.8329418653494 -18.0114051031059 0 0 0
-29.8329418653494 -16.9710139906458 0 0 0
-29.8329418653494 -15.9306228781857 0 0 0
-29.8329418653494 -14.8902317657256 0 0 0
-29.8329418653494 -13.8498406532655 0 0 0
-29.8329418653494 -12.8094495408054 0 0 0
-29.8329418653494 -11.7690584283453 0 0 0
-29.8329418653494 -10.7286673158852 0 0 0
-29.8329418653494 -9.68827620342512 0 0 0
-29.8329418653494 -8.64788509096502 0 0 0
-29.8329418653494 -7.60749397850492 0 0 0
-29.8329418653494 -6.56710286604482 0 0 0
-29.8329418653494 -5.52671175358472 0 0 0
-29.8329418653494 -4.48632064112462 0 0 0
-29.8329418653494 -3.44592952866452 0 0 0
-29.8329418653494 -2.40553841620441 0 0 0
-29.8329418653494 -1.36514730374431 0 0 0
-29.8329418653494 -0.32475619128421 0 0 0
-29.8329418653494 0.715634921175889 0 0 0
-29.8329418653494 1.75602603363599 0 0 0
-29.8329418653494 2.79641714609609 0 0 0
-29.8329418653494 3.83680825855619 0 0 0
-29.8329418653494 4.8771993710163 0 0 0
-29.8329418653494 5.91759048347639 0 0 0
-29.8329418653494 6.9579815959365 0 0 0
-29.8329418653494 7.9983727083966 0 0 0
-29.8329418653494 9.0387638208567 0 0 0
-29.8329418653494 10.0791549333168 0 0 0
-29.8329418653494 11.1195460457769 0 0 0
-29.8329418653494 12.159937158237 0 0 0
-29.8329418653494 13.2003282706971 0 0 0
-29.8329418653494 14.2407193831572 0.914444832721967 -0.897047089836585 0.300615544631713
-29.8329418653494 15.2811104956173 0.881348794117378 -0.900901163834586 0.264377241302528
-29.8329418653494 16.3215016080774 0.880152656632678 -0.915092866493281 0.272457181223207
-29.8329418653494 17.3618927205375 0.850407414735957 -0.924205838896852 0.255265058132815
-29.8329418653494 18.4022838329976 0.787575449549966 -0.875461508438426 0.199561754689723
-29.8329418653494 19.4426749454577 0.74569501213005 -0.876931170725988 0.186315535907477
-29.8329418653494 20.4830660579178 0.725873536246106 -0.895387543179597 0.179265834381978
-29.8329418653494 21.5234571703779 0.676986943224992 -0.892178805650405 0.150335404375189
-29.8329418653494 22.563848282838 0.64385246037597 -0.873477513103966 0.132059590092154
-29.8329418653494 23.6042393952981 0.611652175746016 -0.852803215107068 0.0982998749067848
-29.8329418653494 24.6446305077582 0.58667432873108 -0.83463598095592 0.0897657699396325
-29.8329418653494 25.6850216202183 0.572470567496295 -0.838964901309698 0.0985987553437379
-29.8329418653494 26.7254127326784 0.541822679795325 -0.83900673631827 0.0708919298270096
-29.8329418653494 27.7658038451385 0.522309655780523 -0.815953681245446 0.084625058598464
-29.8329418653494 28.8061949575986 0 0 0
-28.7894692702651 -30.4960984526271 0 0 0
-28.7894692702651 -29.455707340167 0 0 0
-28.7894692702651 -28.4153162277069 0 0 0
-28.7894692702651 -27.3749251152468 0 0 0
-28.7894692702651 -26.3345340027867 0 0 0
-28.7894692702651 -25.2941428903266 0 0 0
-28.7894692702651 -24.2537517778665 0 0 0
-28.7894692702651 -23.2133606654064 0 0 0
-28.7894692702651 -22.1729695529463 0 0 0
-28.7894692702651 -21.1325784404862 0 0 0
-28.7894692702651 -20.0921873280261 0 0 0
-28.7894692702651 -19.051796215566 0 0 0
-28.7894692702651 -18.0114051031059 0 0 0
-28.7894692702651 -16.9710139906458 0 0 0
-28.7894692702651 -15.9306228781857 0 0 0
-28.7894692702651 -14.8902317657256 0 0 0
-28.7894692702651 -13.8498406532655 0 0 0
-28.7894692702651 -12.8094495408054 1.20804930610047 0.0209403960719228 0.460752161896092
-28.7894692702651 -11.7690584283453 1.23650913396899 -0.0288833409617289 0.506484188737972
-28.7894692702651 -10.7286673158852 1.25477583901305 -0.0737068691719323 0.517772107198214
-28.7894692702651 -9.68827620342512 1.29009679868012 -0.116404356248677 0.536551358333059
-28.7894692702651 -8.64788509096502 1.27002512242218 -0.161457295286933 0.539778132183742
-28.7894692702651 -7.60749397850492 1.2975674062723 -0.219616053433824 0.543619645641776
-28.7894692702651 -6.56710286604482 1.33226148409596 -0.278142050209616 0.562509842580846
-28.7894692702651 -5.52671175358472 1.37271005816517 -0.329277044440675 0.610821846461613
-28.7894692702651 -4.48632064112462 1.40134020956522 -0.38876430816789 0.631422473346182
-28.7894692702651 -3.44592952866452 1.39953387029268 -0.428763544821256 0.609356769236714
-28.7894692702651 -2.40553841620441 1.40581590453944 -0.517743232806454 0.631423227151953
-28.7894692702651 -1.36514730374431 1.38462321766218 -0.555549081926079 0.626230070164582
-28.7894692702651 -0.32475619128421 1.36340071765519 -0.604659473879519 0.624543176674427
-28.7894692702651 0.715634921175889 1.37145172075263 -0.647873763190361 0.590348760766963
-28.7894692702651 1.75602603363599 1.35899755813516 -0.672810019862409 0.575945524586834
-28.7894692702651 2.79641714609609 1.32429751670361 -0.701417538594765 0.56880003252998
-28.7894692702651 3.83680825855619 1.28937067067559 -0.746258705701271 0.547430306266219
-28.7894692702651 4.8771993710163 1.26003518950988 -0.790207011751128 0.534099777166152
-28.7894692702651 5.91759048347639 1.26139298797721 -0.831355125101966 0.508960255451123
-28.7894692702651 6.9579815959365 1.24098450753101 -0.850789364911919 0.488522477600052
-28.7894692702651 7.9983727083966 1.20361475918533 -0.884683051585583 0.497175290882435
-28.7894692702651 9.0387638208567 1.16375844225388 -0.901992805347451 0.48713503101891
-28.7894692702651 10.0791549333168 1.1599547457894 -0.919114530241315 0.489092281881887
-28.7894692702651 11.1195460457769 1.10836068106877 -0.916896047541401 0.45462843711321
-28.7894692702651 12.159937158237 1.0470649715513 -0.921114635834955 0.431655707505965
-28.7894692702651 13.2003282706971 1.00469807864119 -0.938987236879466 0.392915320966709
-28.7894692702651 14.2407193831572 0.947661084824503 -0.944917242221163 0.353059562394919
-28.7894692702651 15.2811104956173 0.89921532376158 -0.941404635057011 0.297129775765562
-28.7894692702651 16.3215016080774 0.892389508359942 -0.950471506315343 0.308933394878276
-28.7894692702651 17.3618927205375 0.849229242091885 -0.944007570042574 0.290885706270978
-28.7894692702651 18.4022838329976 0.79602442094739 -0.911824503775548 0.241543226762125
-28.7894692702651 19.4426749454577 0.755856450859673 -0.909923732398682 0.215042297642968
-28.7894692702651 20.4830660579178 0.716820450564054 -0.92266305234838 0.199536619191813
-28.7894692702651 21.5234571703779 0.678294390828659 -0.91504508793354 0.190513948699459
-28.7894692702651 22.563848282838 0.632311575952046 -0.897587652950682 0.152938589905594
-28.7894692702651 23.6042393952981 0.609130515862956 -0.882502074453004 0.129097886718305
-28.7894692702651 24.6446305077582 0.595571072546706 -0.856072201733551 0.110281797904271
-28.7894692702651 25.6850216202183 0.587607399555276 -0.866870742783975 0.139026690790647
-28.7894692702651 26.7254127326784 0.559024442387473 -0.855906293389019 0.118246519958337
-28.7894692702651 27.7658038451385 0.530964374395547 -0.837629579956426 0.106113337887848
-28.7894692702651 28.8061949575986 0 0 0
-27.7459966751807 -30.4960984526271 0 0 0
-27.7459966751807 -29.455707340167 0.632042487817925 0.470706099435669 0.132037825026241
-27.7459966751807 -28.4153162277069 0.670064235015897 0.443184205802291 0.151814264596899
-27.7459966751807 -27.3749251152468 0.705004974468719 0.447287530762815 0.153493744445705
-27.7459966751807 -26.3345340027867 0.737975052459712 0.44128544088856 0.18608379488132
-27.7459966751807 -25.2941428903266 0.750619182695579 0.425288787191449 0.195465977497929
-27.7459966751807 -24.2537517778665 0.786166086518562 0.41025202715685 0.213613464531658
-27.7459966751807 -23.2133606654064 0.818432227017081 0.406596691405051 0.211098014660759
-27.7459966751807 -22.1729695529463 0.847145097772719 0.362319844209548 0.239265994498419
-27.7459966751807 -21.1325784404862 0.881373787615097 0.34967459871434 0.269172229782447
-27.7459966751807 -20.0921873280261 0.94100686969033 0.341870101473377 0.286122980764116
-27.7459966751807 -19.051796215566 0.998761059489673 0.299620870385312 0.332357648634426
-27.7459966751807 -18.0114051031059 1.04652742494207 0.242094124208942 0.375223925821895
-27.7459966751807 -16.9710139906458 1.07931956376118 0.212172912570095 0.396123298942799
-27.7459966751807 -15.9306228781857 1.10772924007554 0.197973264646594 0.410470533105667
-27.7459966751807 -14.8902317657256 1.15408073966068 0.15335038150779 0.431698428395635
-27.7459966751807 -13.8498406532655 1.21378243562397 0.0969737092856659 0.455460827555711
-27.7459966751807 -12.8094495408054 1.23366414638558 0.0475954383775331 0.474453322408756
-27.7459966751807 -11.7690584283453 1.25847242492453 0.0090048392254655 0.527177311032621
-27.7459966751807 -10.7286673158852 1.29200301996009 -0.0331390206902338 0.566138665724461
-27.7459966751807 -9.68827620342512 1.36196513894486 -0.0870178693602474 0.614845413870293
-27.7459966751807 -8.64788509096502 1.38973461637484 -0.164324323385672 0.638551917939239
-27.7459966751807 -7.60749397850492 1.39126445102626 -0.221493888755965 0.635810624381538
-27.7459966751807 -6.56710286604482 1.42182725505228 -0.27987281150806 0.665974897058322
-27.7459966751807 -5.52671175358472 1.47165285054929 -0.348818458606583 0.691224163382128
-27.7459966751807 -4.48632064112462 1.48801822637527 -0.407068197563151 0.690756907656709
-27.7459966751807 -3.44592952866452 1.48228310109154 -0.456595743892918 0.679154732869055
-27.7459966751807 -2.40553841620441 1.4609580880772 -0.520352493305015 0.663905262818149
-27.7459966751807 -1.36514730374431 1.4965060166417 -0.569609427199584 0.695132596057187
-27.7459966751807 -0.32475619128421 1.48959429558139 -0.62825904760401 0.680831185777753
-27.7459966751807 0.715634921175889 1.45921363087094 -0.670851554243548 0.664281584150306
-27.7459966751807 1.75602603363599 1.44632312200136 -0.687865970384024 0.645015463311528
-27.7459966751807 2.79641714609609 1.43232172049899 -0.734738356599453 0.63686603807443
-27.7459966751807 3.83680825855619 1.4097032954519 -0.789247486802439 0.628844873922567
-27.7459966751807 4.8771993710163 1.39505509376801 -0.844600050093455 0.629274406174129
-27.7459966751807 5.91759048347639 1.37435651622818 -0.887793509952294 0.621511051825319
-27.7459966751807 6.9579815959365 1.33518081742336 -0.902942923454378 0.593999957209761
-27.7459966751807 7.9983727083966 1.28586972691499 -0.935947599507391 0.593130396093161
-27.7459966751807 9.0387638208567 1.24695051128662 -0.961441912642761 0.582737272968465
-27.7459966751807 10.0791549333168 1.2012209863464 -0.986111902197202 0.56109812182188
-27.7459966751807 11.1195460457769 1.13284954022596 -0.993223384403253 0.512338174407349
-27.7459966751807 12.159937158237 1.08699808858664 -1.00596287814551 0.508852147099588
-27.7459966751807 13.2003282706971 1.05639685298006 -1.00307487327854 0.47796643333137
-27.7459966751807 14.2407193831572 1.01713853879297 -0.987686370420171 0.417720004119242
-27.7459966751807 15.2811104956173 0.9546911795137 -0.983876395359557 0.362251823764324
-27.7459966751807 16.3215016080774 0.885314376340983 -0.977567669661029 0.338983082166554
-27.7459966751807 17.3618927205375 0.847142340967402 -0.965193507583483 0.32288053150548
-27.7459966751807 18.4022838329976 0.807759293794011 -0.955485993305842 0.304281878228299
-27.7459966751807 19.4426749454577 0.769972962889307 -0.953014888244851 0.264179719913617
-27.7459966751807 20.4830660579178 0.724558489174582 -0.95825477317969 0.225451469214788
