"var1","SR03method1:0","SR03method1:1","SR03method1:2","var2","ur","uz","Points:0","Points:1","Points:2"
8.42042871e+05,-1.45767684e+02,2.42667850e+02,8.15320517e+03,4.59719421e+04,1.94895406e+03,8.15320517e+03,-2.08333106e-04,-1.78639049e-04,0.00000000e+00
