"var1","SR03method1:0","SR03method1:1","SR03method1:2","var2","ur","uz","Points:0","Points:1","Points:2"
9.50754498e+05,-1.22204559e+02,-1.59817853e+02,9.41698554e+03,5.10233151e+04,1.74226648e+03,9.41698554e+03,-2.82656285e-04,-2.55426945e-04,0.00000000e+00
