"var1","SR03method1:0","SR03method1:1","SR03method1:2","var2","ur","uz","Points:0","Points:1","Points:2"
9.51217912e+05,-1.25382408e+02,-1.58197594e+02,9.47908893e+03,5.10348728e+04,1.62092197e+03,9.47908893e+03,-1.11895759e-04,-9.18057412e-05,0.00000000e+00
