"var1","SR04method2:0","SR04method2:1","SR04method2:2","var2","ur","uz","Points:0","Points:1","Points:2"
1.25018107e+06,1.35529046e+02,-1.83245788e+02,9.37706189e+03,5.10880064e+04,2.63549100e+03,9.37706189e+03,1.47705054e+00,1.00977194e+00,0.00000000e+00
