"var1","SR04method2:0","SR04method2:1","SR04method2:2","var2","ur","uz","Points:0","Points:1","Points:2"
1.66605707e+03,-4.80470586e+01,9.52651832e+01,1.26649137e+02,-5.89733786e+01,1.00244785e+02,1.26649137e+02,1.88271487e+00,1.92343450e+00,0.00000000e+00
