"var1","SR04method2:0","SR04method2:1","SR04method2:2","var2","ur","uz","Points:0","Points:1","Points:2"
1.25239762e+06,1.22181949e+02,-1.70111555e+02,9.45204228e+03,5.11473237e+04,2.65960488e+03,9.45204228e+03,1.48747909e+00,1.04178417e+00,0.00000000e+00
