"var1","SR05method1:0","SR05method1:1","SR05method1:2","var2","ur","uz","Points:0","Points:1","Points:2"
1.76147525e+06,3.80219111e+02,-6.26662834e+02,9.94892287e+03,4.95919426e+04,2.79900010e+03,9.94892287e+03,4.74359846e+00,7.44055152e-01,0.00000000e+00
