"var1","SR05method1:0","SR05method1:1","SR05method1:2","var2","ur","uz","Points:0","Points:1","Points:2"
-1.69240160e+03,-2.94692797e+01,2.79699136e+02,-2.23388981e+02,-2.35077644e+02,1.13696284e+02,-2.23388981e+02,5.28931952e+00,1.89824009e+00,0.00000000e+00
