"var1","SR05method1:0","SR05method1:1","SR05method1:2","var2","ur","uz","Points:0","Points:1","Points:2"
-8.63035099e+02,-3.19692894e+01,2.99307916e+02,-2.04829226e+02,-3.63413677e+02,1.29133871e+02,-2.04829226e+02,5.27508926e+00,1.87463939e+00,0.00000000e+00
