"var1","SR03method1:0","SR03method1:1","SR03method1:2","var2","ur","uz","Points:0","Points:1","Points:2"
9.43861719e+05,-1.87997209e+01,-2.00838275e+02,9.05035370e+03,5.07325209e+04,2.07857726e+03,9.05035370e+03,-1.47939467e+00,-6.83071136e-01,0.00000000e+00
