"var1","SR05method1:0","SR05method1:1","SR05method1:2","var2","ur","uz","Points:0","Points:1","Points:2"
1.71395835e+06,6.44662665e+02,-6.52502110e+02,9.43519297e+03,4.41280740e+04,2.40500136e+03,9.43519297e+03,1.75657246e-04,2.46928365e-04,0.00000000e+00
