"var1","SR05method1:0","SR05method1:1","SR05method1:2","var2","ur","uz","Points:0","Points:1","Points:2"
9.88646103e+05,3.12601714e+02,-2.58450396e+03,5.89163209e+03,2.58213664e+04,1.84864378e+03,5.89163209e+03,1.18741176e-04,3.81739053e-04,0.00000000e+00
