"var1","SR05method1:0","SR05method1:1","SR05method1:2","var2","ur","uz","Points:0","Points:1","Points:2"
1.33244415e+06,3.91575677e+02,-1.83646462e+03,7.50287269e+03,3.23406970e+04,2.22817696e+03,7.50287269e+03,2.08616999e-04,3.12267686e-04,0.00000000e+00
